lat,lon,heading,roll,Ve,Vn,R1,R2,aw_e,aw_n,aw_h,alfa,betta,gamma,accE,accN,accH,w_x,w_y,w_z,n_x,n_y,n_z,dot_omega_h
0.959977357042011,0.64581736552806945,0.51448502774942639,0,167.22779835221121,295.84128162537939,6391018.22982766,6398802.9858230716,4.6268445129746415E-05,2.6121984497576811E-05,3.7323550579337413E-05,0.00019593969881406888,0.000715594641755978,-0.0043763267336570854,-0.0475404890577508,0.025752631298044143,-9.8200966190730448,0.00013284014526691203,9.6992378598555822E-05,6.8485699216564848E-06,0.35825946193644459,-9.8153043492862171,-0.054058719369539564,-5.1656980833143274E-11
0.96002362562846444,0.64586291097489457,0.51448502774942639,0,167.22779835221121,295.84128162537939,6391009.3205310423,6398792.936277356,4.6268586453387627E-05,2.6122068840991035E-05,3.7327284908876178E-05,0.0015762399390759547,0.0011226119415108787,-0.0034025707423931935,-0.047542680696243976,0.025753793794130692,-9.8200979756886,0.00013283461083194147,9.6998044753616484E-05,6.8500110911669021E-06,0.35826182930574846,-9.8153057052397354,-0.054061199340963276,-5.1668863055121911E-11
0.96006989435624313,0.64590845957890242,0.51448502774942639,0,167.22779835221121,295.84128162537939,6391000.4111273205,6398782.8866957948,4.6268727778667204E-05,2.6122153185096184E-05,3.7331019747432766E-05,0.0015767673327140056,0.0011261308160924919,-0.0033984699807876008,-0.047544872411106082,0.025754956341407807,-9.8200993322077146,0.00013282907619036632,9.7003711295571874E-05,6.8514523099622431E-06,0.3582641967744209,-9.81530706109686,-0.054063679404059872,-5.1680746763380515E-11
0.96011616322534876,0.64595401134061836,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390991.50161649,6398772.8370783851,4.62688691055852E-05,2.6122237529892285E-05,3.7334755095126303E-05,0.0015766912727183139,0.0011286317901996103,-0.0033948918447920151,-0.047547064202369371,0.025756118939896433,-9.82010068863037,0.00013282354134219309,9.7009378224535817E-05,6.8528935780400751E-06,0.3582665643425032,-9.8153084168575724,-0.054066159558867732,-5.1692631958221878E-11
0.9601624322357829,0.64599956626056765,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390982.5919985455,6398762.7874251259,4.6269010434141676E-05,2.6122321875379345E-05,3.7338490952075957E-05,0.001576616776254147,0.0011312136732116373,-0.0033911972239809149,-0.047549256070066104,0.025757281589617525,-9.82010204495655,0.00013281800628742825,9.7015045540622141E-05,6.8543348953979791E-06,0.35826893201003679,-9.8153097725218572,-0.054068639805425256,-5.1704518639948724E-11
0.96020870138754721,0.64604512433927586,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390973.6822734838,6398752.7377360137,4.6269151764336687E-05,2.6122406221557394E-05,3.7342227318400942E-05,0.0015765438394420594,0.0011338789119355586,-0.0033873826283774607,-0.047551448014228545,0.025758444290592052,-9.8201034011862376,0.00013281247102607831,9.70207132439448E-05,6.8557762620335291E-06,0.35827129977706307,-9.8153111280896947,-0.054071120143770829,-5.1716406808864032E-11
0.96025497068064336,0.64609068557726856,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390964.7724413,6398742.6880110493,4.6269293096170273E-05,2.6122490568426425E-05,3.7345964194220494E-05,0.0015764724645501817,0.0011366299460900161,-0.0033834445320759946,-0.047553640034888961,0.025759607042840971,-9.8201047573194149,0.00013280693555814966,9.7026381334617707E-05,6.8572176779443128E-06,0.35827366764362351,-9.81531248356107,-0.054073600573942879,-5.1728296465270719E-11
0.960301240115073,0.64613624997507157,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390955.8625019873,6398732.63825023,4.6269434429642515E-05,2.6122574915986469E-05,3.7349701579653881E-05,0.001576402653946708,0.0011394692151324381,-0.0033793794081636856,-0.047555832132079666,0.025760769846385263,-9.8201061133560614,0.00013280139988364884,9.7032049812754848E-05,6.8586591431279179E-06,0.35827603560975924,-9.8153138389359622,-0.054076081095979847,-5.1740187609471876E-11
0.96034750969083771,0.6461818175332108,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390946.9524555421,6398722.5884535545,4.6269575764753468E-05,2.6122659264237536E-05,3.7353439474820433E-05,0.0015763344101070171,0.0011423991582578557,-0.0033751837287204207,-0.047558024305832954,0.02576193270124591,-9.8201074692961612,0.00013279586400258224,9.7037718678470237E-05,6.8601006575819319E-06,0.35827840367551178,-9.8153151942143548,-0.054078561709920175,-5.175208024177078E-11
0.96039377940793924,0.64622738825221215,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390938.0423019612,6398712.5386210224,4.6269717101503158E-05,2.6122743613179626E-05,3.7357177879839488E-05,0.0015753436095248059,0.0011438924976124891,-0.00337307669925652,-0.047560216556181117,0.025763095607443887,-9.8201088251396964,0.00013279032791495635,9.7043387931877931E-05,6.8615422213039154E-06,0.35828077184092261,-9.8153165493962291,-0.054081042415802291,-5.17639743624706E-11
0.96044004926637916,0.64627296213260188,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390929.1320412373,6398702.48875263,4.6269858439891688E-05,2.612282796281278E-05,3.7360916794830456E-05,0.0015752785126874475,0.0011470110371178566,-0.003368609274320171,-0.047562408883156507,0.025764258565000205,-9.8201101808866511,0.00013278479162077763,9.7049057573092031E-05,6.8629838342914833E-06,0.35828314010603318,-9.81531790448157,-0.054083523213664719,-5.1775869971874833E-11
0.96048631926615913,0.64631853917490611,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390920.2216733666,6398692.4388483772,4.6269999779919077E-05,2.6122912313136988E-05,3.736465621991275E-05,0.0015752149831045202,0.0011502276348074928,-0.0033640007510208074,-0.047564601286791464,0.025765421573935857,-9.8201115365370022,0.00013277925512005255,9.7054727602226661E-05,6.8644254965421824E-06,0.35828550847088481,-9.8153192594703569,-0.054086004103545922,-5.1787767070286919E-11
0.9605325894072807,0.64636411937965121,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390911.3111983454,6398682.3889082614,4.6270141121585394E-05,2.6122996664152282E-05,3.7368396155205833E-05,0.0015751530291923915,0.0011535446588584344,-0.0033592475531207993,-0.047566793767118316,0.025766584634271839,-9.820112892090739,0.00013277371841278758,9.7060398019395975E-05,6.8658672080536208E-06,0.35828787693551906,-9.8153206143625749,-0.054088485085484375,-5.1799665658010434E-11
0.96057885968974555,0.64640970274736365,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390902.4006161662,6398672.33893228,4.6270282464890713E-05,2.6123081015858675E-05,3.7372136600829214E-05,0.0015750926540775531,0.0011569645455174491,-0.0033543461500023393,-0.047568986324169421,0.025767747746029173,-9.8201142475478367,0.00013276818149898919,9.7066068824714179E-05,6.8673089688233726E-06,0.35829024549997729,-9.8153219691582,-0.0540909661595186,-5.1811565735349004E-11
0.96062513011355533,0.6464552892785701,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390893.4899268271,6398662.2889204351,4.6270423809835061E-05,2.6123165368256168E-05,3.7375877556902404E-05,0.0015750338610369407,0.0011604897307678683,-0.003349293010041545,-0.047571178957977155,0.025768910909228872,-9.8201156029082881,0.00013276264437866376,9.7071740018295482E-05,6.8687507788490118E-06,0.3582926141643013,-9.8153233238572266,-0.054093447325687119,-5.1823467302606417E-11
0.96067140067871171,0.64650087897379727,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390884.5791303208,6398652.2388727227,4.6270565156418526E-05,2.6123249721344786E-05,3.7379619023544984E-05,0.0015755795162561983,0.0011645424492640478,-0.0033418382997358431,-0.04757337166857388,0.025770074123891949,-9.82011695817206,0.00013275710705181788,9.70774116002542E-05,6.87019263812814E-06,0.358294982928532,-9.8153246784596213,-0.054095928584028438,-5.1835370360086495E-11
0.96071767138521635,0.646546471833572,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390875.6682266463,6398642.1887891414,4.6270706504641122E-05,2.6123334075124539E-05,3.7383361000876583E-05,0.0015755239093160854,0.0011682856200050337,-0.003336471090854172,-0.047575564455992016,0.025771237390039455,-9.8201183133391456,0.00013275156951845786,9.7083083570704643E-05,6.8716345466583032E-06,0.35829735179271138,-9.8153260329653769,-0.054098409934581163,-5.18472749080933E-11
0.96076394223307082,0.64659206785842116,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390866.7572157932,6398632.1386696892,4.6270847854502957E-05,2.612341842959545E-05,3.7387103489016835E-05,0.0015754698842628,0.0011721413143804776,-0.0033309415404308546,-0.047577757320263946,0.025772400707692412,-9.8201196684095251,0.00013274603177859028,9.7088755929761146E-05,6.8730765044371238E-06,0.35829972075688077,-9.8153273873744737,-0.0541008913773838,-5.185918094693082E-11
0.96081021322227678,0.64663766704887193,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390857.8460977627,6398622.0885143653,4.6270989206004038E-05,2.612350278475752E-05,3.7390846488085423E-05,0.00157541745662765,0.0011761120497096038,-0.0033252461150722807,-0.047579950261422081,0.025773564076871862,-9.82012102338318,0.00013274049383222149,9.7094428677538077E-05,6.8745185114621487E-06,0.3583020898210818,-9.8153287416868924,-0.05410337291247494,-5.18710884769032E-11
0.96085648435283588,0.64668326940545151,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390848.9348725462,6398612.0383231677,4.627113055914446E-05,2.6123587140610779E-05,3.7394589998202063E-05,0.0015753666305605815,0.0011802002616446133,-0.003319381276706983,-0.047582143279498841,0.025774727497598852,-9.820122378260093,0.00013273495567935807,9.7100101814149873E-05,6.875960567730979E-06,0.35830445898535584,-9.8153300959026168,-0.054105854539893153,-5.188299749831464E-11
0.9609027556247498,0.64672887492868725,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390840.0235401392,6398601.9880960947,4.6271271913924277E-05,2.6123671497155234E-05,3.7398334019486525E-05,0.001575317410410693,0.0011844083855779349,-0.0033133434862468009,-0.047584336374526671,0.025775890969894445,-9.820123733040246,0.0001327294173200064,9.7105775339711027E-05,6.8774026732411954E-06,0.35830682824974458,-9.81533145002163,-0.054108336259677044,-5.1894908011469574E-11
0.9609490270380201,0.64677448361910661,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390831.1121005379,6398591.9378331453,4.6271413270343516E-05,2.6123755854390895E-05,3.7402078552058594E-05,0.0015757887521661474,0.0011897620760913325,-0.0033094435885337539,-0.047586529546538026,0.0257770544937797,-9.820125087723623,0.00013272387875417295,9.7111449254336016E-05,6.8788448279903655E-06,0.3583091976142897,-9.8153328040439121,-0.054110818071865234,-5.1906820016672424E-11
0.96099529859264854,0.64682009547723718,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390822.2005537385,6398581.8875343176,4.6271554628402258E-05,2.6123840212317785E-05,3.74058235960381E-05,0.0015757427503236424,0.0011942172026582541,-0.0033030493063525147,-0.047588722795565343,0.025778218069275671,-9.8201264423102028,0.00013271833998186415,9.7117123558139345E-05,6.8802870319760768E-06,0.35831156707903244,-9.8153341579694438,-0.054113299976496325,-5.191873351422769E-11
0.96104157028863668,0.64686571050360653,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390813.2888997337,6398571.8371996107,4.6271695988100551E-05,2.6123924570935905E-05,3.7409569151544925E-05,0.0015756983775125654,0.001198799672496443,-0.0032964714147034275,-0.0475909161216411,0.025779381696403449,-9.82012779679997,0.00013271280100308645,9.7122798251235629E-05,6.881729285195917E-06,0.35831393664401467,-9.815335511798212,-0.054115781973608973,-5.1930648504440032E-11
0.96108784212598608,0.64691132869874257,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390804.37713852,6398561.7868290218,4.627183734943847E-05,2.6124008930245289E-05,3.7413315218698958E-05,0.0015756556316183202,0.0012035117944373122,-0.0032897064028443606,-0.047593109524797762,0.025780545375184094,-9.8201291511929085,0.00013270726181784635,9.7128473333739441E-05,6.8831715876474736E-06,0.358316306309278,-9.8153368655301971,-0.054118264063241793,-5.1942564987614093E-11
0.96113411410469851,0.64695695006317322,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390795.4652700927,6398551.736422549,4.6271978712416041E-05,2.6124093290245943E-05,3.7417061797620153E-05,0.0015756145180928084,0.0012083560035466346,-0.0032827507252108207,-0.047595303005067834,0.025781709105638703,-9.8201305054889936,0.0001327017224261503,9.7134148805765462E-05,6.8846139393282871E-06,0.35831867607486378,-9.815338219165378,-0.05412074624543347,-5.1954482964054784E-11
0.96118038622477553,0.64700257459742661,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390786.5532944482,6398541.6859801933,4.6272120077033332E-05,2.6124177650937868E-05,3.7420808888428479E-05,0.0015755750426273754,0.0012133347346323696,-0.0032756008352266522,-0.047597496562483819,0.025782872887788372,-9.82013185968822,0.00013269618282800468,9.7139824667428346E-05,6.886056340235972E-06,0.35832104594081404,-9.8153395727037456,-0.05412322852022268,-5.1966402434067052E-11
0.9612266584862188,0.64704820230203086,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390777.6412115786,6398531.63550195,4.6272261443290418E-05,2.6124262012321103E-05,3.7424556491243955E-05,0.0015735858912185256,0.0012203140032812994,-0.0032660068844289651,-0.047599690197078222,0.025784036721654184,-9.8201332137905553,0.00013269064302341609,9.7145500918842829E-05,6.8874987903680957E-06,0.35832341590717004,-9.8153409261452715,-0.054125710887648087,-5.1978323397955823E-11
0.96127293088903,0.64709383317751423,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390768.7290214822,6398521.58498782,4.6272402811187333E-05,2.612434637439564E-05,3.7428304606186643E-05,0.0015735495885481202,0.0012255692586771974,-0.0032584580631515284,-0.047601883908883556,0.025785200607257253,-9.82013456779599,0.00013268510301239081,9.7151177560123646E-05,6.8889412897222527E-06,0.35832578597397352,-9.8153422794899416,-0.0541281933477484,-5.1990245856026248E-11
0.96131920343321076,0.64713946722440518,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390759.8167241523,6398511.5344378,4.6272544180724144E-05,2.6124430737161514E-05,3.743205323337662E-05,0.0015735150674151162,0.0012309661622495229,-0.0032507042460699028,-0.047604077697932366,0.025786364544618679,-9.820135921704507,0.00013267956279493538,9.7156854591385629E-05,6.8903838382960034E-06,0.3583281561412664,-9.8153436327377435,-0.054130675900562322,-5.2002169808583531E-11
0.96136547611876266,0.6471851044432323,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390750.9043195853,6398501.48385189,4.6272685551900906E-05,2.6124515100618717E-05,3.7435802372934028E-05,0.0015734822128704305,0.001236507322016651,-0.003242742023619211,-0.047606271564257188,0.025787528533759582,-9.8201372755160854,0.00013267402237105629,9.7162532012743581E-05,6.8918264360869289E-06,0.35833052640909,-9.8153449858886539,-0.054133158546128574,-5.2014095255932966E-11
0.96141174894568737,0.64723074483452425,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390741.9918077756,6398491.4332300862,4.6272826924717679E-05,2.6124599464767288E-05,3.7439552024979024E-05,0.0015734510319218478,0.0012421951687726731,-0.0032345678480409363,-0.047608465507890593,0.025788692574701091,-9.82013862923071,0.00013266848174075984,9.7168209824312387E-05,6.89326908309263E-06,0.35833289677748625,-9.815346338942657,-0.054135641284485905,-5.202602219838E-11
0.96145802191398655,0.64727638839880985,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390733.0791887194,6398481.3825723892,4.6272968299174512E-05,2.6124683829607224E-05,3.7443302189631812E-05,0.0015734215318740381,0.0012480321330562475,-0.0032261781705449728,-0.047610659528865146,0.02578985666746433,-9.820139982848362,0.00013266294090405264,9.7173888026206944E-05,6.8947117793106611E-06,0.35833526724649684,-9.8153476918997349,-0.054138124115673064,-5.2037950636230092E-11
0.96150429502366186,0.647322035136618,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390724.16646241,6398471.3318787962,4.6273109675271471E-05,2.6124768195138546E-05,3.744705286701263E-05,0.0015750237769240753,0.0012510471462571684,-0.0032197921757584915,-0.047612853627213417,0.02579102081207043,-9.8201413363690211,0.00013265739986094104,9.71795666185422E-05,6.896154524738616E-06,0.35833763781616329,-9.8153490447598664,-0.0541406070397288,-5.204988056978885E-11
0.96155056827471486,0.64736768504847764,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390715.2536288444,6398461.2811493063,4.6273251053008612E-05,2.6124852561361267E-05,3.745080405724175E-05,0.0015749978002478726,0.0012571894722910003,-0.0032109606637940906,-0.047615047802968,0.025792185008540539,-9.8201426897926751,0.00013265185861143156,9.7185245601433124E-05,6.897597319374076E-06,0.35834000848652758,-9.81535039752304,-0.054143090056691892,-5.2061811999361958E-11
0.96159684166714721,0.64741333813491808,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390706.3406880191,6398451.2303839177,4.6273392432385967E-05,2.6124936928275397E-05,3.7454555760439484E-05,0.0015749733846475808,0.001263488369354186,-0.0032019031782453342,-0.047617242056161496,0.0257933492568958,-9.8201440431193028,0.00013264631715553059,9.7190924974994774E-05,6.8990401632145878E-06,0.35834237925763135,-9.8153517501892367,-0.054145573166601138,-5.2073744925255215E-11
0.96164311520096057,0.64745899439646848,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390697.4276399259,6398441.1795826294,4.6273533813403625E-05,2.612502129588096E-05,3.7458307976726186E-05,0.00157495067735051,0.0012699461051202858,-0.0031926159831314272,-0.0476194363868265,0.025794513557157353,-9.8201453963488827,0.00013264077549324463,9.7196604739342149E-05,6.9004830562577595E-06,0.35834475012951617,-9.8153531027584329,-0.054148056369495295,-5.2085679347774477E-11
0.96168938887615663,0.64750465383365829,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390688.514484561,6398431.1287454376,4.6273675196061648E-05,2.612510566417797E-05,3.7462060706222243E-05,0.0015749296872214031,0.0012765651109040519,-0.0031830955215898919,-0.047621630794995658,0.025795677909346372,-9.8201467494814079,0.00013263523362458006,9.7202284894590363E-05,6.9019259985011856E-06,0.35834712110222416,-9.81535445523062,-0.054150539665413215,-5.2097615267225763E-11
0.961735662692737,0.647550316447017,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390679.6012219219,6398421.0778723443,4.6273816580360048E-05,2.612519003316643E-05,3.7465813949048083E-05,0.0015754744748685638,0.001284450823215299,-0.0031727200524981161,-0.047623825280701589,0.02579684231348402,-9.82014810251685,0.00013262969154954335,9.720796544085456E-05,6.9033689899423927E-06,0.35834949217579687,-9.8153558076057728,-0.054153023054393713,-5.2109552683915142E-11
0.96178193665070333,0.64759598223707426,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390670.6878520008,6398411.0269633438,4.6273957966298934E-05,2.612527440284637E-05,3.7469567705324173E-05,0.0015754569392071108,0.001291399669421866,-0.0031627224197468082,-0.047626019843976956,0.025798006769591469,-9.8201494554551942,0.00013262414926814092,9.7213646378249935E-05,6.9048120305790158E-06,0.358351863350276,-9.8153571598838738,-0.054155506536475627,-5.2121491598148794E-11
0.9618282107500572,0.6476416512043599,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390661.7743747951,6398400.9760184381,4.6274099353878319E-05,2.6125358773217787E-05,3.7473321975171E-05,0.0015754411585990882,0.001298517070747436,-0.00315248080730289,-0.047628214484854409,0.025799171277689898,-9.8201508082964253,0.00013261860678037926,9.7219327706891617E-05,6.906255120408602E-06,0.35835423462570365,-9.81535851206491,-0.054157990111697814,-5.213343201023297E-11
0.9618744849908003,0.64768732334940382,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390652.8607902993,6398390.9250376234,4.6274240743098292E-05,2.6125443144280716E-05,3.7477076758709103E-05,0.0015754271355903516,0.0013058054659969881,-0.00314199168902415,-0.047630409203366593,0.025800335837800486,-9.8201521610405251,0.00013261306408626485,9.7225009426894912E-05,6.9076982594287254E-06,0.35835660600212138,-9.8153598641488617,-0.054160473780099111,-5.2145373920474075E-11
0.96192075937293431,0.647732998672736,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390643.9470985085,6398380.8740209,4.6274382133958887E-05,2.6125527516035151E-05,3.7480832056059056E-05,0.0015734184608421091,0.0013150510812771367,-0.0031319377687554595,-0.0476326039995462,0.025801500449944427,-9.8201535136874742,0.00013260752118580401,9.7230691538375069E-05,6.9091414476369736E-06,0.35835897747957107,-9.8153612161357113,-0.054162957541718411,-5.2157317329178528E-11
0.96196703389646077,0.64777867717488657,0.51448502774942639,0,167.22779835221121,295.84128162537939,6390635.0332994182,6398370.8229682641,4.6274523526460177E-05,2.6125611888481125E-05,3.7484587867341485E-05,0.0015734078640620062,0.0013226888004129736,-0.0031209430820490578,-0.047634798873425942,0.02580266511414292,-9.8201548662372549,0.0001326019780790033,9.7236374041447435E-05,6.9105846850309275E-06,0.35836134905809464,-9.8153625680254386,-0.054165441396594613,-5.216926223665298E-11
